Num_expediente,Tipo_accidente
2017S008929,Colisión fronto-lateral
2017S009117,Alcance
2017S010422,Alcance
2017S003610,Colisión fronto-lateral
2017S007685,Caída (dos ruedas)
2017S006160,Colisión fronto-lateral
2017S001112,Caída (dos ruedas)
2017S000108,Colisión fronto-lateral
2017S008168,Colisión fronto-lateral
2017S007761,Otros
2017S002341,Alcance
2017S000003,Choque contra elemento estático
2017S001082,Colisión lateral
2017S003751,Colisión frontal
2017S005657,Colisión fronto-lateral
2017S000695,Alcance
2017S000624,Atropello
2017S000692,Choque contra elemento estático
2017S005147,Alcance
2017S006926,Alcance
2017S005551,Colisión fronto-lateral
2017S006049,Caída (dos ruedas)
2017S009596,Colisión fronto-lateral
2017S003357,Alcance
2017S000648,Caída interior vehículo
2017S007075,Colisión fronto-lateral
2017S000552,Colisión fronto-lateral
2017S009583,Alcance
2017S010234,Choque contra elemento estático
2017S007501,Alcance
2017S002551,Alcance multiple
2017S007129,Alcance
2017S008935,Choque contra elemento estático
2017S008935,Colisión fronto-lateral
2017S006182,Atropello
2017S002243,Alcance
2017S005391,Colisión fronto-lateral
2017S006640,Caída interior vehículo
2017S004417,Atropello
2017S004559,Alcance
2017S006251,Otros
2017S004853,Colisión lateral
2017S001435,Colisión lateral
2017S001200,Colisión lateral
2017S008368,Otros
2017S006533,Caída (dos ruedas)
2017S006862,Alcance
2017S006765,Colisión fronto-lateral
2017S007092,Caída interior vehículo
2017S010105,Choque contra elemento estático
2017S001146,Alcance
2017S000599,Colisión fronto-lateral
2017S000569,Colisión lateral
2017S009229,Caída (dos ruedas)
2017S006988,Colisión fronto-lateral
2017S009951,Alcance
2017S009508,Colisión fronto-lateral
2017S001750,Colisión lateral
2017S005463,Colisión lateral
2017S009715,Alcance
2017S008692,Colisión lateral
2017S005229,Alcance
2017S007029,Alcance
2017S003800,Colisión fronto-lateral
2017S000845,Colisión fronto-lateral
2017S003581,Colisión lateral
2017S003201,Atropello
2017S003200,Atropello
2017S008192,Alcance
2017S005833,Atropello
2017S004237,Alcance
2017S004334,Alcance
2017S009335,Choque contra elemento estático
2017S004981,Otros
2017S003259,Alcance
2017S004135,Colisión fronto-lateral
2017S005289,Atropello
2017S007654,Caída (dos ruedas)
2017S009040,Colisión lateral
2017S010425,Colisión lateral
2017S010305,Colisión lateral
2017S000855,Colisión lateral
2017S005591,Alcance
2017S009515,Atropello
2017S000104,Atropello
2017S001754,Alcance
2017S007730,Otros
2017S009009,Atropello
2017S010299,Colisión fronto-lateral
2017S004233,Colisión fronto-lateral
2017S001482,Atropello
2017S004310,Atropello
2017S004932,Atropello
2017S005395,Caída (dos ruedas)
2017S002165,Caída interior vehículo
2017S003071,Colisión fronto-lateral
2017S004178,Colisión lateral
2017S001946,Caída (dos ruedas)
2017S009227,Colisión lateral
2017S000362,Colisión lateral
2017S004367,Colisión frontal
2017S003061,Caída (dos ruedas)
2017S009946,Alcance
2017S000280,Colisión lateral
2017S006303,Colisión fronto-lateral
2017S000923,Colisión fronto-lateral
2017S000272,Caída (dos ruedas)
2017S006895,Choque contra elemento estático
2017S004936,Colisión fronto-lateral
2017S007196,Atropello
2017S005484,Colisión fronto-lateral
2017S010048,Colisión fronto-lateral
2017S010008,Colisión lateral
2017S003408,Atropello
2017S000332,Colisión lateral
2017S000936,Atropello
2017S000829,Otros
2017S009662,Choque contra elemento estático
2017S005410,Alcance
2017S009770,Colisión fronto-lateral
2017S008301,Alcance
2017S000203,Choque contra elemento estático
2017S007484,Alcance
2017S004413,Atropello
2017S004535,Alcance
2017S001187,Colisión lateral
2017S006834,Salida de vía con choque o colisión
2017S009019,Colisión lateral
2017S004921,Colisión fronto-lateral
2017S006737,Alcance
2017S009127,Colisión fronto-lateral
2017S007787,Colisión fronto-lateral
2017S009714,Alcance
2017S006771,Colisión lateral
2017S008819,Colisión lateral
2017S009619,Atropello
2017S005094,Alcance
2017S005088,Colisión lateral
2017S005447,Alcance
2017S006810,Alcance
2017S009366,Colisión fronto-lateral
2017S005720,Choque contra elemento estático
2017S006003,Alcance
2017S007541,Alcance
2017S004696,Caída (dos ruedas)
2017S005364,Colisión lateral
2017S006397,Colisión lateral
2017S005848,Colisión lateral
2017S006472,Alcance
2017S001820,Colisión lateral
2017S000568,Choque contra elemento estático
2017S008635,Salida de vía con choque o colisión
2017S010183,Caída (dos ruedas)
2017S008608,Colisión lateral
2017S007510,Choque contra elemento estático
2017S001325,Colisión lateral
2017S006196,Alcance
2017S000570,Choque contra elemento estático
2017S000742,Choque contra elemento estático
2017S004094,Colisión fronto-lateral
2017S002214,Colisión lateral
2017S001493,Choque contra elemento estático
2017S005452,Alcance
2017S002565,Colisión fronto-lateral
2017S001416,Alcance
2017S004139,Colisión fronto-lateral
2017S004387,Atropello
2017S010529,Salida de vía con choque o colisión
2017S008535,Alcance
2017S000219,Alcance multiple
2017S003390,Alcance
2017S004154,Alcance
2017S000346,Caída (dos ruedas)
2017S000503,Colisión lateral
2017S003438,Caída (dos ruedas)
2017S005768,Colisión lateral
2017S004218,Colisión lateral
2017S009646,Colisión fronto-lateral
2017S008099,Choque contra elemento estático
2017S009165,Alcance multiple
2017S008730,Caída (dos ruedas)
2017S008091,Choque contra elemento estático
2017S007316,Choque contra elemento estático
2017S004470,Colisión fronto-lateral
2017S010520,Alcance
2017S007168,Colisión lateral
2017S010628,Colisión lateral
2017S008753,Choque contra elemento estático
2017S007775,Colisión lateral
2017S004484,Colisión fronto-lateral
2017S008697,Colisión lateral
2017S002458,Colisión lateral
2017S005695,Alcance
2017S008462,Alcance
2017S002153,Colisión lateral
2017S001202,Caída (dos ruedas)
2017S008271,Colisión fronto-lateral
2017S000049,Colisión lateral
2017S001012,Atropello
2017S001133,Colisión lateral
2017S009400,Colisión fronto-lateral
2017S000445,Otros
2017S002548,Alcance multiple
2017S009302,Atropello
2017S001808,Colisión fronto-lateral
2017S008737,Alcance
2017S008384,Colisión lateral
2017S009107,Colisión fronto-lateral
2017S004053,Caída (dos ruedas)
2017S000655,Colisión fronto-lateral
2017S009416,Alcance
2017S006130,Caída (dos ruedas)
2017S005157,Colisión fronto-lateral
2017S006434,Otros
2017S004598,Otros
2017S000074,Atropello
2017S000939,Colisión fronto-lateral
2017S003886,Colisión lateral
2017S005623,Atropello
2017S007342,Alcance
2017S004131,Colisión fronto-lateral
2017S008619,Alcance
2017S005236,Alcance
2017S000137,Colisión fronto-lateral
2017S008169,Alcance
2017S002328,Alcance
2017S004739,Alcance
2017S009649,Colisión fronto-lateral
2017S004826,Atropello
2017S004724,Caída interior vehículo
2017S003940,Otros
2017S004799,Colisión lateral
2017S010408,Colisión fronto-lateral
2017S003033,Alcance
2017S005292,Colisión lateral
2017S006806,Colisión fronto-lateral
2017S010707,Colisión fronto-lateral
2017S009012,Colisión fronto-lateral
2017S005997,Atropello
2017S005302,Colisión fronto-lateral
2017S003256,Colisión fronto-lateral
2017S001028,Colisión lateral
2017S000612,Colisión lateral
2017S009301,Colisión lateral
2017S000753,Colisión fronto-lateral
2017S007235,Atropello
2017S003034,Caída interior vehículo
2017S007756,Colisión fronto-lateral
2017S008854,Colisión fronto-lateral
2017S000542,Colisión fronto-lateral
2017S006845,Caída (dos ruedas)
2017S006097,Colisión fronto-lateral
2017S001050,Atropello
2017S001898,Colisión fronto-lateral
2017S001596,Atropello
2017S008860,Colisión fronto-lateral
2017S002093,Colisión fronto-lateral
2017S003731,Choque contra elemento estático
2017S010700,Alcance
2017S004969,Caída (dos ruedas)
2017S008260,Atropello
2017S009453,Alcance multiple
2017S010097,Colisión fronto-lateral
2017S007001,Alcance
2017S008378,Colisión lateral
2017S004512,Colisión fronto-lateral
2017S004794,Caída (dos ruedas)
2017S001676,Alcance
2017S005338,Colisión fronto-lateral
2017S004750,Caída (dos ruedas)
2017S003738,Alcance
2017S003996,Colisión lateral
2017S000586,Colisión fronto-lateral
2017S000849,Alcance
2017S009359,Persecución
2017S009174,Colisión fronto-lateral
2017S008946,Atropello
2017S003391,Alcance
2017S004565,Alcance
2017S001062,Alcance multiple
2017S006028,Colisión fronto-lateral
2017S004395,Choque contra elemento estático
2017S010536,Atropello
2017S003095,Caída (dos ruedas)
2017S006334,Atropello
2017S009635,Alcance
2017S001150,Alcance
2017S001862,Colisión lateral
2017S000246,Colisión fronto-lateral
2017S005637,Colisión fronto-lateral
2017S002121,Alcance
2017S003504,Otros
2017S006821,Colisión lateral
2017S001695,Colisión frontal
2017S010198,Colisión fronto-lateral
2017S010268,Alcance
2017S008312,Choque contra elemento estático
2017S000195,Caída (dos ruedas)
2017S001845,Colisión fronto-lateral
2017S000005,Choque contra elemento estático
2017S000005,Alcance
2017S006013,Atropello
2017S006627,Caída (dos ruedas)
2017S001688,Colisión lateral
2017S006043,Alcance
2017S010346,Otros
2017S004081,Colisión lateral
2017S004439,Atropello
2017S000565,Alcance
2017S000227,Colisión fronto-lateral
2017S010166,Caída interior vehículo
2017S007896,Atropello
2017S001372,Colisión lateral
2017S008474,Atropello
2017S003563,Alcance
2017S005526,Alcance
2017S002332,Alcance multiple
2017S003851,Alcance
2017S007051,Alcance
2017S004935,Alcance
2017S009139,Colisión lateral
2017S005231,Choque contra elemento estático
2017S009791,Alcance
2017S007959,Alcance
2017S009480,Alcance
2017S006990,Choque contra elemento estático
2017S002477,Colisión lateral
2017S001446,Alcance
2017S000366,Alcance
2017S005029,Colisión lateral
2017S009949,Colisión lateral
2017S005330,Colisión fronto-lateral
2017S004542,Atropello
2017S008786,Alcance
2017S009433,Atropello
2017S001968,Colisión lateral
2017S004652,Colisión lateral
2017S006193,Atropello
2017S009760,Colisión fronto-lateral
2017S006007,Colisión frontal
2017S001253,Atropello
2017S009657,Alcance
2017S000092,Colisión fronto-lateral
2017S010159,Atropello
2017S006769,Colisión frontal
2017S001428,Colisión fronto-lateral
2017S006208,Choque contra elemento estático
2017S009510,Colisión lateral
2017S006521,Caída interior vehículo
2017S004379,Alcance
2017S007378,Atropello
2017S005175,Choque contra elemento estático
2017S004488,Caída (dos ruedas)
2017S004872,Colisión fronto-lateral
2017S006127,Alcance multiple
2017S009217,Colisión lateral
2017S000391,Choque contra elemento estático
2017S009258,Atropello
2017S002482,Alcance
2017S001319,Choque contra elemento estático
2017S002082,Caída (dos ruedas)
2017S001342,Colisión lateral
2017S008205,Colisión frontal
2017S004274,Choque contra elemento estático
2017S001646,Alcance multiple
2017S006932,Colisión fronto-lateral
2017S007076,Choque contra elemento estático
2017S002041,Alcance
2017S001635,Colisión lateral
2017S006250,Alcance
2017S006134,Colisión fronto-lateral
2017S004891,Colisión lateral
2017S004203,Colisión lateral
2017S002356,Choque contra elemento estático
2017S007718,Colisión fronto-lateral
2017S005753,Colisión lateral
2017S002092,Atropello
2017S003393,Caída interior vehículo
2017S007526,Alcance
2017S007777,Caída interior vehículo
2017S009528,Atropello
2017S009214,Colisión fronto-lateral
2017S010596,Atropello
2017S005342,Otros
2017S006581,Atropello
2017S003446,Choque contra elemento estático
2017S005121,Choque contra elemento estático
2017S008884,Alcance
2017S003299,Choque contra elemento estático
2017S006961,Colisión lateral
2017S010530,Colisión fronto-lateral
2017S005317,Atropello
2017S008087,Choque contra elemento estático
2017S001753,Choque contra elemento estático
2017S002052,Choque contra elemento estático
2017S000186,Choque contra elemento estático
2017S009535,Caída interior vehículo
2017S007108,Choque contra elemento estático
2017S007097,Caída interior vehículo
2017S004227,Atropello
2017S005562,Choque contra elemento estático
2017S001628,Alcance
2017S005183,Colisión lateral
2017S004043,Atropello
2017S001054,Alcance multiple
2017S000155,Colisión fronto-lateral
2017S009855,Colisión frontal
2017S000851,Caída (dos ruedas)
2017S000859,Colisión lateral
2017S010142,Colisión lateral
2017S008488,Alcance
2017S004112,Choque contra elemento estático
2017S002426,Atropello
2017S004031,Otros
2017S005532,Atropello
2017S007927,Colisión lateral
2017S003856,Colisión lateral
2017S004791,Caída (dos ruedas)
2017S010206,Caída (dos ruedas)
2017S008945,Colisión lateral
2017S007796,Alcance
2017S005783,Caída interior vehículo
2017S006874,Colisión lateral
2017S009475,Alcance
2017S005151,Colisión lateral
2017S007234,Colisión lateral
2017S010020,Alcance
2017S003916,Alcance
2017S003956,Colisión fronto-lateral
2017S010333,Atropello
2017S001258,Colisión lateral
2017S008070,Choque contra elemento estático
2017S009522,Colisión lateral
2017S009546,Choque contra elemento estático
2017S004247,Colisión fronto-lateral
2017S009673,Atropello
2017S008528,Alcance
2017S008210,Alcance
2017S004468,Colisión fronto-lateral
2017S005140,Choque contra elemento estático
2017S005220,Colisión lateral
2017S004160,Colisión lateral
2017S009921,Alcance
2017S010759,Alcance
2017S006542,Colisión lateral
2017S009899,Colisión lateral
2017S008194,Caída (dos ruedas)
2017S004528,Colisión lateral
2017S003746,Caída (dos ruedas)
2017S009780,Choque contra elemento estático
2017S008956,Colisión lateral
2017S010177,Colisión fronto-lateral
2017S000658,Colisión lateral
2017S007123,Alcance
2017S007482,Colisión lateral
2017S007269,Colisión lateral
2017S002544,Colisión fronto-lateral
2017S009343,Alcance
2017S007594,Colisión lateral
2017S004217,Colisión lateral
2017S006704,Colisión lateral
2017S007148,Colisión lateral
2017S006888,Colisión fronto-lateral
2017S000065,Colisión lateral
2017S001509,Colisión fronto-lateral
2017S000558,Caída (dos ruedas)
2017S004980,Alcance
2017S000134,Colisión fronto-lateral
2017S002086,Colisión lateral
2017S001561,Choque contra elemento estático
2017S006077,Alcance
2017S000978,Colisión lateral
2017S005482,Colisión fronto-lateral
2017S010419,Alcance
2017S010377,Colisión fronto-lateral
2017S009727,Colisión fronto-lateral
2017S010086,Colisión fronto-lateral
2017S008262,Colisión fronto-lateral
2017S007884,Alcance
2017S003080,Colisión lateral
2017S006535,Colisión lateral
2017S005839,Alcance
2017S004960,Atropello
2017S003781,Alcance
2017S004105,Alcance
2017S000547,Colisión fronto-lateral
2017S005451,Alcance
2017S001987,Atropello
2017S004905,Atropello
2017S004011,Colisión fronto-lateral
2017S006249,Caída interior vehículo
2017S010566,Colisión lateral
2017S000319,Atropello
2017S003395,Colisión fronto-lateral
2017S005603,Colisión lateral
2017S001232,Alcance
2017S009788,Alcance
2017S000469,Atropello
2017S004491,Colisión lateral
2017S002502,Colisión frontal
2017S006270,Colisión fronto-lateral
2017S005411,Alcance
2017S003168,Colisión fronto-lateral
2017S005850,Colisión lateral
2017S005640,Colisión lateral
2017S006814,Colisión lateral
2017S008723,Colisión lateral
2017S001334,Colisión lateral
2017S003913,Alcance
2017S010695,Alcance
2017S010121,Colisión lateral
2017S001575,Atropello
2017S009798,Colisión fronto-lateral
2017S009137,Choque contra elemento estático
2017S002538,Caída (dos ruedas)
2017S001731,Colisión lateral
2017S000310,Alcance
2017S001930,Colisión lateral
2017S007605,Alcance
2017S008603,Caída (dos ruedas)
2017S002460,Colisión lateral
2017S009120,Alcance
2017S010261,Atropello
2017S004174,Alcance
2017S005095,Colisión fronto-lateral
2017S007336,Colisión fronto-lateral
2017S004136,Alcance
2017S001361,Colisión fronto-lateral
2017S005503,Alcance
2017S000714,Caída (dos ruedas)
2017S006890,Colisión lateral
2017S002390,Atropello
2017S000484,Colisión fronto-lateral
2017S002578,Colisión lateral
2017S006741,Colisión fronto-lateral
2017S009550,Atropello
2017S000174,Alcance
2017S001409,Colisión fronto-lateral
2017S001976,Alcance
2017S010401,Alcance
2017S005625,Alcance
2017S003429,Alcance
2017S006235,Atropello
2017S008647,Caída (dos ruedas)
2017S006114,Otros
2017S002417,Alcance
2017S010249,Caída (dos ruedas)
2017S007953,Atropello
2017S003562,Caída interior vehículo
2017S006534,Caída interior vehículo
2017S004667,Alcance
2017S006693,Colisión lateral
2017S005994,Colisión lateral
2017S001449,Colisión lateral
2017S000717,Otros
2017S001270,Colisión lateral
2017S005093,Alcance
2017S008768,Colisión fronto-lateral
