Num_expediente,Tipo_vehiculo,Modelo,Marca,Color,Tipo_carnet,Antiguedad_carnet
2015S004197,Bicicleta,Desconocido,Desconocido,Blanco,Desconocido,Desconocido
2015S004197,Taxi,RAPID,SKODA,Negro,BTP,6
2015S007940,"Camión > 3,5 Tm",Desconocido,DAF-HERMANNS,Blanco,C,11
2015S005639,Turismo,S 600,MERCEDES-BENZ,Azul,B,4
2015S001571,Turismo,206,PEUGEOT,Azul,B,6
2015S001670,Bicicleta,Desconocido,Desconocido,Plateado,Desconocido,Desconocido
2015S008005,Bicicleta,Desconocido,BICING,Rojo,Desconocido,Desconocido
2015S009946,Motocicleta,SH 300,HONDA,Gris,A,3
2015S004933,Turismo,MEGANE,RENAULT,Azul,B,9
2015S003453,Ciclomotor,YQ50,YAMAHA,Amarillo,AM,8
2015S003276,Motocicleta,YP 125,YAMAHA,Gris,B,16
2015S009117,Bicicleta,Desconocido,BICING,Azul,Desconocido,Desconocido
2015S001647,Turismo,Altea,SEAT,Gris,B,10
2015S007181,Turismo,MAZDA 3,MAZDA,Rojo,B,2
2015S008130,Taxi,OCTAVIA,SKODA,Negro/Amarillo,BTP,33
2015S002576,Motocicleta,Desconocido,HONDA,Blanco,A,27
2015S005032,Ciclomotor,SH 50,HONDA,Gris,AM,8
2015S005282,Motocicleta,SH 100,HONDA,Negro,B,8
2015S003900,Tractocamión,MAGNUM,RENAULT,Blanco,CE,41
2015S002425,Motocicleta,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
2015S006592,Taxi,PRIUS,TOYOTA,Otros,BTP,9
2015S009281,Turismo,206,PEUGEOT,Blanco,B,1
2015S001731,Bicicleta,Desconocido,BICING,Rojo,Desconocido,Desconocido
2015S007339,Taxi,OCTAVIA,SKODA,Negro/Amarillo,BTP,5
2015S006546,Ciclomotor,SH 50,HONDA,Gris,AM,10
2015S005971,Motocicleta,HW 125,YAMAHA,granate,Desconocido,Desconocido
2015S007872,Motocicleta,LEAD,HONDA,Gris,B,26
2015S002995,Taxi,OCTAVIA,SKODA,Otros,BTP,3
2015S004794,Autobús,Desconocido,MAN,Rojo,Desconocido,Desconocido
2015S008032,Ciclomotor,TWEET 50,PEUGEOT,Blanco,B,6
2015S007410,Autobús,Desconocido,MAN,Rojo,D,30
2015S008854,Motocicleta,XV 250 SP VIRAGO,YAMAHA,Desconocido,A,36
2015S008764,Turismo,Desconocido,MERCEDES-BENZ,Verde,Desconocido,Desconocido
2015S005776,"Camión > 3,5 Tm",310,MERCEDES-BENZ,Rojo,C1,22
2015S007428,Bicicleta,Desconocido,Desconocido,Blanco,Desconocido,Desconocido
2015S002758,Motocicleta,Dylan 125,HONDA,granate,B,7
2015S002533,Bicicleta,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
2015S001832,Bicicleta,Desconocido,MERCEDES-BENZ,Blanco,Desconocido,Desconocido
2015S008800,Furgoneta,EXPERT,PEUGEOT,Otros,B,12
2015S007404,Taxi,OCTAVIA,SKODA,Negro/Amarillo,BTP,3
2015S008408,Bicicleta,Desconocido,Desconocido,Rojo,Desconocido,Desconocido
2015S004039,Motocicleta,Desconocido,KTM,Negro,A,8
2015S008363,Furgoneta,Desconocido,Desconocido,Blanco,Desconocido,Desconocido
2015S005589,Autobús,Desconocido,MAN,Rojo,D1,18
2015S001701,Motocicleta,SH 125,HONDA,Gris,B,4
2015S003081,Turismo,C 220,MERCEDES-BENZ,Negro,B,46
2015S009589,Motocicleta,BURGMAN,SUZUKI,Gris,B,19
2015S002922,Turismo,SHARAN,VOLKSWAGEN,Negro,B,13
2015S004239,Bicicleta,Desconocido,BICING,Rojo,Desconocido,Desconocido
2015S001947,Turismo,A3,AUDI,Negro,B,7
2015S001223,Taxi,PRIUS,TOYOTA,Negro/Amarillo,BTP,12
2015S003484,Turismo,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
2015S008618,Turismo,NEW BEETLE,VOLKSWAGEN,Blanco,B,Desconocido
2015S001372,Motocicleta,XLH 883,HARLEY DAVIDSON,Naranja,A,1
2015S003855,Motocicleta,SYMPHONY,SYM,Negro,B,25
2015S004803,Taxi,Altea,SEAT,Negro/Amarillo,BTP,3
2015S006885,Turismo,CLK,MERCEDES-BENZ,Gris,B,17
2015S004601,Taxi,TOLEDO,SEAT,Negro/Amarillo,BTP,3
2015S004360,Turismo,STILO,FIAT,Rojo,B,15
2015S007978,Tractocamión,TG360,MAN,Gris,CE,18
2015S002887,Turismo,C4,CITROEN,Gris,B,10
2015S009839,Motocicleta,SH 125,HONDA,Negro,B,13
2015S008167,Motocicleta,FAZER,YAMAHA,Naranja,A,9
2015S009322,Turismo,3008,PEUGEOT,Negro,B,16
2015S006688,Autobús,CITYCLASS,IRISBUS,Rojo,DE,26
2015S007561,Furgoneta,KANGOO,RENAULT,Amarillo,B,2
2015S007561,Motocicleta,XP500,YAMAHA,Gris,A,20
2015S006346,Taxi,PRIUS,TOYOTA,Negro/Amarillo,BTP,3
2015S005370,Taxi,PRIUS,TOYOTA,Negro/Amarillo,BTP,1
2015S004196,Bicicleta,Desconocido,Desconocido,Rosa,Desconocido,Desconocido
2015S008201,Motocicleta,ST 1300,HONDA,Otros,Desconocido,Desconocido
2015S000965,Turismo,IBIZA,SEAT,Negro,B,5
2015S003538,Motocicleta,SH 125,HONDA,Blanco,B,5
2015S009989,Furgoneta,PARTNER,PEUGEOT,Blanco,B,23
2015S008568,Autobús,CITELIS,IRISBUS,Rojo,D,28
2015S006092,Turismo,307,PEUGEOT,granate,B,18
2015S001999,Taxi,OCTAVIA,SKODA,Negro/Amarillo,BTP,11
2015S008012,Motocicleta,VESPA,PIAGGIO,Blanco,A1,22
2015S004519,Turismo,GRAND CHEROKEE,JEEP,Azul,B,35
2015S001036,Motocicleta,Beverly,PIAGGIO,Gris,A2,3
2015S009225,Motocicleta,F 650,BMW,Gris,A,32
2015S005916,Turismo,VECTRA,OPEL,Negro,B,Desconocido
2015S009419,Motocicleta,LIBERTY 125,PIAGGIO,Negro,B,18
2015S008996,Motocicleta,Desconocido,HONDA,Gris,A,28
2015S000693,Motocicleta,R 1200 C,BMW,Gris,A,20
2015S004296,Tractocamión,MAGNUM,RENAULT,Blanco,CE,29
2015S004678,Bicicleta,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
2015S004611,"Camión > 3,5 Tm",370,RENAULT,Blanco,C,24
2015S004012,Turismo,116,BMW,Negro,B,4
2015S005121,Motocicleta,YP 250,YAMAHA,Gris,AM,3
2015S004913,Taxi,Altea,SEAT,Negro/Amarillo,BTP,4
2015S000340,Turismo,SCENIC,RENAULT,Negro,B,7
2015S003307,Turismo,308,PEUGEOT,Gris,B,8
2015S008426,Turismo,206,PEUGEOT,Blanco,B,18
2015S003818,"Camión <= 3,5 Tm",515,MERCEDES-BENZ,Blanco,B,5
2015S002354,Turismo,CORSA,OPEL,Blanco,B,49
2015S005345,Turismo,ALMERA,NISSAN,Blanco,B,1
2015S009787,Motocicleta,CBR 125,HONDA,Blanco,B,15
2015S003584,Motocicleta,LIBERTY 125,PIAGGIO,Blanco,B,7
2015S000331,Turismo,IBIZA,SEAT,Azul,B,26
2015S006257,Turismo,FRONTERA,OPEL,Verde,B,16
2015S007004,Turismo,A1,AUDI,Negro,B,7
2015S007787,Turismo,RANGE ROVER,LAND ROVER,Negro,B,13
2015S006485,Furgoneta,35C,IVECO FIAT,Blanco,B,9
2015S004839,Autobús,Desconocido,MERCEDES-BENZ,Desconocido,D,7
2015S005246,Taxi,PRIUS,TOYOTA,Negro/Amarillo,BTP,7
2015S003459,Motocicleta,GS 500 E,SUZUKI,Negro,A2,4
2015S002981,Turismo,CORDOBA,SEAT,Gris,B,7
2015S009666,Motocicleta,CBR 600,HONDA,Desconocido,A,3
2015S008462,Ciclomotor,SH 50,HONDA,Negro,Desconocido,Desconocido
2015S008462,Turismo,A4,AUDI,Gris,Desconocido,Desconocido
2015S007701,Taxi,CADDY,VOLKSWAGEN,Negro/Amarillo,BTP,9
2015S001164,Motocicleta,NEO'S,YAMAHA,Gris,B,12
2015S003428,Turismo,116,BMW,Blanco,B,14
2015S006604,Motocicleta,SUPER DINK 125,KYMCO,Gris,A,15
2015S001026,Furgoneta,COMBO,OPEL,Blanco,B,10
2015S005718,Motocicleta,SH 100,HONDA,Rojo,B,9
2015S006899,Autobús,CITARO,MERCEDES-BENZ,Rojo,D,17
2015S003578,Turismo,MAZDA 3,MAZDA,Blanco,B,18
2015S000139,"Camión <= 3,5 Tm",ATLEON 110,NISSAN,Otros,C,9
2015S005372,Taxi,407,PEUGEOT,Negro/Amarillo,BTP,8
2015S007500,Turismo,TIGUAN,VOLKSWAGEN,Azul,B,12
2015S001292,Motocicleta,SH 300,HONDA,Blanco,A2,1
2015S001205,Furgoneta,VITO,MERCEDES-BENZ,Negro,B,15
2015S002174,Turismo,A6,AUDI,Negro,B,24
2015S003599,Turismo,E 200,MERCEDES-BENZ,Gris,Desconocido,Desconocido
2015S006194,Turismo,FIESTA,FORD,Blanco,Desconocido,Desconocido
2015S005992,Turismo,IX35,HYUNDAI,Blanco,B,12
2015S001960,Taxi,ALHAMBRA,SEAT,Amarillo,B,30
2015S003760,Turismo,325,BMW,Azul,B,20
2015S005012,Turismo,JUMPER,CITROEN,Blanco,B,24
2015S006366,Turismo,MATIZ,CHEVROLET,Rojo,B,19
2015S003690,Autobús,Desconocido,IVECO FIAT,Rojo,D,12
2015S007127,Motocicleta,INTRUDER,SUZUKI,Negro,Desconocido,Desconocido
2015S007127,Motocicleta,CBR 1000,HONDA,Azul,Desconocido,Desconocido
2015S004668,Turismo,GOLF,VOLKSWAGEN,Blanco,Desconocido,Desconocido
2015S004668,Motocicleta,PS 125,HONDA,Negro,B,27
2015S003993,Motocicleta,CBF 250,HONDA,Negro,A,5
2015S007570,Turismo,500,FIAT,Blanco,B,34
2015S001442,Motocicleta,SUPER DINK 300,KYMCO,Gris,A,19
2015S006238,Ciclomotor,NEO'S,YAMAHA,Negro,B,5
2015S002252,Turismo,COMBO,OPEL,Gris,B,2
2015S004460,Ciclomotor,CS 50 Z,YAMAHA,Negro,AM,2
2015S006927,Turismo,C3,CITROEN,Gris,B,6
2015S006929,Turismo,ALHAMBRA,SEAT,Negro/Amarillo,BTP,3
2015S006929,Bicicleta,Desconocido,BICING,Rojo,Desconocido,Desconocido
2015S006811,Taxi,ZAFIRA,OPEL,Negro/Amarillo,BTP,4
2015S003042,"Camión <= 3,5 Tm",35C,IVECO FIAT,Desconocido,Desconocido,Desconocido
2015S005430,Turismo,LEON,SEAT,Gris,B,5
2015S005616,Motocicleta,SCV100,HONDA,Gris,A,35
2015S004038,Turismo,A 180,MERCEDES-BENZ,Blanco,B,27
2015S009075,Turismo,C4,CITROEN,Dorado,B,9
2015S005973,Ciclomotor,SYMPHONY,SYM,Negro,AM,34
2015S001537,Turismo,FIESTA,FORD,Blanco,Desconocido,Desconocido
2015S005672,Motocicleta,BONNEVILLE,TRIUMPH,Negro,A,10
2015S000725,Furgoneta,VIVARO,OPEL,Blanco,B,9
2015S002742,Motocicleta,SH 125,HONDA,Gris,B,0
2015S000962,Motocicleta,LIBERTY 125,PIAGGIO,Negro,B,6
2015S000962,Bicicleta,Desconocido,Desconocido,Negro,Desconocido,Desconocido
2015S006581,Turismo,C4 PICASSO,CITROEN,Rojo,B,18
2015S003255,Turismo,MEGANE,RENAULT,Gris,B,2
2015S000056,Taxi,Altea,SEAT,Amarillo,BTP,2
2015S004160,Taxi,Superb,SKODA,Negro/Amarillo,BTP,34
2015S000829,Ciclomotor,PEOPLE 50,KYMCO,Negro,B,1
2015S006908,Taxi,OCTAVIA,SKODA,Amarillo,BTP,6
2015S003267,Turismo,FUSION,FORD,Azul,B,10
2015S005007,Motocicleta,Vision,HONDA,Negro,B,20
2015S008174,Bicicleta,Desconocido,BICING,Rojo,Desconocido,Desconocido
2015S005899,Bicicleta,Desconocido,Desconocido,Blanco,Desconocido,Desconocido
2015S006094,Taxi,PRIUS,TOYOTA,Amarillo,BTP,1
2015S001097,Taxi,TOLEDO,SEAT,Negro/Amarillo,BTP,4
2015S002240,Turismo,PUNTO,FIAT,Blanco,B,3
2015S001441,Taxi,TOLEDO,SEAT,Negro/Amarillo,BTP,6
2015S004363,Turismo,CORSA,OPEL,Negro,B,7
2015S005929,Turismo,1007,PEUGEOT,Azul,B,17
2015S000869,Bicicleta,Desconocido,Desconocido,Azul,Desconocido,Desconocido
2015S005408,Furgoneta,PRIMASTAR,NISSAN,Gris,B,36
2015S008587,Bicicleta,Desconocido,Desconocido,Negro,Desconocido,Desconocido
2015S003325,Turismo,IBIZA,SEAT,Gris,B,28
2015S007536,Motocicleta,NSC 110,HONDA,Negro,B,9
2015S006020,Motocicleta,VESPA,PIAGGIO,Negro,B,22
2015S000098,Turismo,PT CRUISER,CHRYSLER,Gris,B,12
2015S002397,Turismo,PRIUS,TOYOTA,Negro/Amarillo,BTP,2
2015S007349,Furgoneta,DOBLO,FIAT,Blanco,B,20
2015S002835,Turismo,POLO,VOLKSWAGEN,Blanco,B,9
2015S008647,Furgoneta,COMBO,OPEL,Blanco,B,10
2015S007728,Motocicleta,MONSTER 695,DUCATI,Blanco,A,5
2015S003465,Turismo,MONDEO,FORD,Azul,B,44
2015S004502,Ciclomotor,Elyseo 50,PEUGEOT,Negro,B,26
2015S006757,Taxi,PRIUS,TOYOTA,Negro/Amarillo,BTP,14
2015S007942,Furgoneta,TOURNEO,FORD,Gris,B,27
2015S007942,Motocicleta,XJ 600 DIVERSION,YAMAHA,Verde,A,42
2015S005851,Furgoneta,DUCATO,FIAT,Blanco,B,21
2015S004008,Autobús,Desconocido,IRISBUS,Rojo,D,22
2015S007192,Bicicleta,Desconocido,BICING,Rojo,Desconocido,Desconocido
2015S006691,Turismo,STILO,FIAT,Gris,B,42
2015S002888,Motocicleta,SR 250 SP,YAMAHA,Negro,A,4
2015S002888,Turismo,YETI,SKODA,Blanco,B,10
2015S006451,"Camión <= 3,5 Tm",ML 100,IVECO FIAT,Azul,C,4
2015S009685,Motocicleta,GSF 650,SUZUKI,Negro,A,11
2015S008756,Bicicleta,Desconocido,DECATHLON,Negro,Desconocido,Desconocido
2015S005674,Motocicleta,PS 125,HONDA,Negro,BTP,12
2015S004722,Motocicleta,SH 125,HONDA,Negro,B,25
2015S006376,Autobús,O 530,MERCEDES-BENZ,Rojo,D,8
2015S005404,Ciclomotor,SCOOPY 50,HONDA,Gris,B,5
2015S002225,Motocicleta,FZ6,YAMAHA,Gris,A2,19
2015S005739,Ciclomotor,SH 50,HONDA,Negro,B,16
2015S008035,Taxi,TOLEDO,SEAT,Otros,BTP,7
2015S002046,Turismo,C3,CITROEN,Negro,B,18
2015S003473,Turismo,307,PEUGEOT,Azul,Desconocido,Desconocido
2015S003473,Motocicleta,BURGMAN,SUZUKI,Gris,Desconocido,Desconocido
2015S003094,Turismo,MAZDA 3,MAZDA,Azul,B,35
2015S009659,Turismo,IBIZA,SEAT,Blanco,Desconocido,Desconocido
2015S006035,Bicicleta,Desconocido,Desconocido,Blanco,Desconocido,Desconocido
2015S009656,Taxi,PRIUS,TOYOTA,Negro/Amarillo,BTP,12
2015S003591,Bicicleta,Desconocido,Desconocido,Blanco,Desconocido,Desconocido
2015S000841,Ciclomotor,SH 50,HONDA,Negro,B,7
2015S005816,Turismo,ASTRA,OPEL,Azul,B,14
2015S007498,Motocicleta,AGILITY 125,KYMCO,Blanco,A,12
2015S000229,Furgoneta,DOBLO,FIAT,Blanco,B,4
2015S000754,Turismo,CLIO,RENAULT,Azul,B,10
2015S000754,Motocicleta,SR 125,APRILIA,Negro,A1,3
2015S008423,Turismo,FIESTA,FORD,Blanco,Desconocido,Desconocido
2015S006785,Autobús articulado,Desconocido,IVECO FIAT,Rojo,DE,Desconocido
2015S002874,Bicicleta,Desconocido,BTWIN,Gris,Desconocido,Desconocido
2015S000424,Ciclomotor,VITALITE 50,KYMCO,Negro,B,2
2015S008776,Motocicleta,SH 150,HONDA,Negro,A2,1
2015S008310,Turismo,XSARA,CITROEN,Azul,B,3
2015S006770,Turismo,Desconocido,RENAULT,Blanco,B,Desconocido
2015S009881,Motocicleta,CB 600,HONDA,Negro,A,7
2015S008534,Taxi,RAPID,SKODA,Negro/Amarillo,BTP,9
2015S008503,Bicicleta,Desconocido,Desconocido,Negro,Desconocido,Desconocido
2015S006541,Motocicleta,FJS 400,HONDA,Gris,A,28
2015S006541,Motocicleta,Govecs,GOVECS,Blanco,A,34
2015S001957,Turismo,QASHQAI,NISSAN,Rojo,Desconocido,Desconocido
2015S005573,Turismo,C 320,MERCEDES-BENZ,Negro,B,4
2015S009027,Motocicleta,PS 125,HONDA,Blanco,B,8
2015S004698,Taxi,Altea,SEAT,Negro/Amarillo,BTP,38
2015S004698,Motocicleta,X-9,PIAGGIO,Gris,B,1
2015S001601,Motocicleta,SH 125,HONDA,Blanco,B,32
2015S004785,Turismo,SAXO,CITROEN,Gris,B,16
2015S001921,Turismo,ALMERA,NISSAN,Blanco,B,8
2015S006911,Motocicleta,Compay,APRILIA,Desconocido,A1,3
2015S002329,Turismo,IBIZA,SEAT,Negro,B,8
2015S004249,Motocicleta,FZ 1,YAMAHA,Blanco,A,13
2015S002626,Turismo,VIANO,MERCEDES-BENZ,Gris,B,22
2015S007992,Turismo,COROLLA,TOYOTA,Negro,B,33
2015S005869,Turismo,X5,BMW,Negro,B,9
2015S001756,Motocicleta,ER-6N,KAWASAKI,Negro,A2,2
2015S008641,Turismo,C3,CITROEN,Blanco,Desconocido,Desconocido
2015S006605,Turismo,FOCUS,FORD,Azul,B,11
2015S006605,Motocicleta,SH 100,HONDA,Azul,A,28
2015S004381,Turismo,SHARAN,VOLKSWAGEN,Verde,Desconocido,Desconocido
2015S004381,Ciclomotor,SCOOPY 50,HONDA,Negro,Desconocido,Desconocido
2015S009293,Turismo,MAZDA 3,MAZDA,Rojo,B,28
2015S000067,Turismo,GOLF,VOLKSWAGEN,Blanco,B,13
2015S001540,Turismo,A4,AUDI,Blanco,B,8
2015S005363,Autobús,NG 313,MAN,Rojo,D,0
2015S003383,Autobús,Cityclass,IVECO FIAT,Rojo,D,21
2015S005603,Bicicleta,Desconocido,BICING,Rojo,Desconocido,Desconocido
2015S005603,Motocicleta,Vision,HONDA,Gris,B,13
2015S008675,Motocicleta,SH 125,HONDA,Negro,B,28
2015S006175,Motocicleta,NC 750,HONDA,Negro,A1,1
2015S004088,Motocicleta,BURGMAN,SUZUKI,Negro,A,32
2015S003231,Motocicleta,CB 600,HONDA,Azul,Desconocido,Desconocido
2015S003185,Motocicleta,PS 125,HONDA,Negro,B,8
2015S005062,Motocicleta,PS 125,HONDA,Gris,B,27
2015S005362,Motocicleta,Satelis,PEUGEOT,Negro,B,22
2015S000074,Motocicleta,X-8,PIAGGIO,Gris,B,33
2015S006507,Taxi,ZAFIRA,OPEL,Negro,BTP,6
2015S006956,"Camión <= 3,5 Tm",Desconocido,IVECO FIAT,Blanco,B,14
2015S007589,Motocicleta,XL 1200,HARLEY DAVIDSON,Verde,A,23
2015S007632,Taxi,CADDY,VOLKSWAGEN,Negro/Amarillo,BTP,15
2015S002565,Motocicleta,SYMPHONY,SYM,Negro,A1,2
2015S006019,Turismo,MICRA,NISSAN,Gris,B,9
2015S001049,Motocicleta,XC 125,YAMAHA,Negro,A,38
2015S007939,Turismo,Q5,AUDI,Otros,B,17
2015S000106,Motocicleta,UH 200,SUZUKI,Gris,A,5
2015S009607,Taxi,PRIUS,TOYOTA,Negro/Amarillo,BTP,37
2015S002385,Turismo,208,PEUGEOT,Desconocido,B,6
2015S008770,Motocicleta,X Max,YAMAHA,Blanco,A,12
2015S002080,Motocicleta,SH 125,HONDA,Azul,B,23
2015S002099,Turismo,Altea,SEAT,Verde,B,38
2015S002379,Motocicleta,PES,HONDA,granate,A1,14
2015S002379,Turismo,MEGANE,RENAULT,Gris,B,37
2015S007899,Turismo,CRUZE,CHEVROLET,Negro,B,41
2015S003326,Motocicleta,SH 125,HONDA,Blanco,B,8
2015S000887,Ciclomotor,LIBERTY 50,PIAGGIO,Negro,AM,18
2015S002190,Ciclomotor,ZIP AIRE,PIAGGIO,Negro,B,11
2015S003563,Turismo,TOLEDO,SEAT,Gris,B,1
2015S007144,Motocicleta,LIBERTY 125,PIAGGIO,Negro,B,6
2015S009545,Turismo,KA,FORD,Rojo,B,23
2015S002684,Turismo,XSARA,CITROEN,Gris,B,6
2015S008295,Furgoneta,SCUDO,FIAT,Blanco,B,17
2015S007714,Motocicleta,Sport City,APRILIA,Gris,A1,8
2015S006358,Turismo,KA,FORD,Blanco,B,3
2015S001034,Ciclomotor,NEO'S,YAMAHA,Gris,B,7
2015S002998,Motocicleta,WW125EX2,HONDA,Negro,B,7
2015S002649,Turismo,GRAND VITARA,SUZUKI,Gris,B,2
2015S006120,Motocicleta,AGILITY 125,KYMCO,Gris,B,9
2015S000707,Motocicleta,SYMPHONY,SYM,Blanco,B,8
2015S003994,Turismo,T. SPARK,ALFA ROMEO,Gris,Desconocido,Desconocido
2015S003536,Motocicleta,SH 125,HONDA,Negro,A1,5
2015S004937,Turismo,X4,BMW,Rojo,B,25
2015S003224,Turismo,MINI COOPER,MINI,Gris,B,12
2015S001703,Turismo,307,PEUGEOT,Gris,B,19
2015S001703,Motocicleta,Dylan 150,HONDA,Azul,B,31
2015S002234,Ciclomotor,YH 50,YAMAHA,Beige,AM,6
2015S009976,Motocicleta,SH 150,HONDA,Azul,A2,27
2015S008787,Motocicleta,PES,HONDA,Negro,B,14
2015S006237,Motocicleta,Dylan 125,HONDA,Negro,B,23
2015S000722,Turismo,LEON,SEAT,Azul,B,13
2015S007047,Motocicleta,SH 125,HONDA,Gris,B,26
2015S008907,Turismo,207,PEUGEOT,Rojo,B,32
2015S008398,Taxi,Altea,SEAT,Negro/Amarillo,BTP,6
2015S003217,Turismo,A6,AUDI,Gris,B,14
2015S002689,Motocicleta,SR 125,APRILIA,Blanco,B,12
2015S004915,Ciclomotor,SYMPHONY,SYM,Blanco,B,5
2015S006761,Furgoneta,BOXER,PEUGEOT,Blanco,B,23
2015S001562,Ciclomotor,PEOPLE 50,KYMCO,Negro,Desconocido,7
2015S007730,Motocicleta,SH 125,HONDA,Blanco,B,9
2015S001914,Turismo,I 30,HYUNDAI,Blanco,B,5
2015S009490,Motocicleta,Vision,HONDA,Azul,A1,5
2015S001873,Motocicleta,TWEET 125,PEUGEOT,Marrón,B,27
2015S009809,Motocicleta,SH 300,HONDA,Gris,A,24
2015S009427,Bicicleta,Desconocido,Desconocido,Negro,Desconocido,Desconocido
2015S000970,Motocicleta,CYGNUS 125,YAMAHA,Negro,B,23
2015S000773,Turismo,M3,BMW,Negro,B,16
2015S005231,Turismo,SCENIC,RENAULT,Negro,B,26
2015S002501,Motocicleta,PS 125,HONDA,Gris,B,9
2015S002860,Motocicleta,PCX,HONDA,Rojo,B,5
2015S008429,Turismo,GOLF,VOLKSWAGEN,Negro,B,Desconocido
2015S002392,Furgoneta,TRANSIT,FORD,Blanco,B,10
2015S001366,Turismo,320,BMW,Gris,B,10
2015S007840,Motocicleta,CBF 125,HONDA,Negro,B,0
2015S000610,Turismo,RANGE ROVER,LAND ROVER,Gris,B,32
2015S004404,Motocicleta,SH 125,HONDA,Negro,A1,6
2015S000346,Autobús,NG 273,MAN,Rojo,D,20
2015S000485,Motocicleta,LIBERTY 125,PIAGGIO,Negro,B,17
2015S001527,Motocicleta,HD 125,SYM,Blanco,B,15
2015S004235,Taxi,OCTAVIA,SKODA,Desconocido,BTP,11
2015S003525,Motocicleta,WAVE,HONDA,Negro,A2,3
2015S009112,Turismo,Q3,AUDI,Negro,B,5
2015S009629,Taxi,ZAFIRA,OPEL,Negro/Amarillo,BTP,5
2015S006647,Motocicleta,GS 500 E,SUZUKI,Negro,A2,7
2015S006933,Motocicleta,SH 125,HONDA,Blanco,B,9
2015S008273,Motocicleta,CYGNUS 125,YAMAHA,Desconocido,Desconocido,Desconocido
2015S008273,Turismo,XSARA PICASSO,CITROEN,Azul,B,25
2015S001496,Turismo,Altea,SEAT,Gris,B,27
2015S006831,Motocicleta,Z800,KAWASAKI,Verde,A2,1
2015S009803,Turismo,MICRA,NISSAN,Gris,B,8
2015S005884,Taxi,ALHAMBRA,SEAT,Amarillo,BTP,28
2015S008353,Motocicleta,VESPA,PIAGGIO,Rojo,A,29
2015S009356,Motocicleta,Dylan 125,HONDA,Gris,B,17
2015S008656,Motocicleta,XP500,YAMAHA,Gris,A,27
2015S004486,Motocicleta,XCITING 400i,KYMCO,Blanco,A2,1
2015S007219,Motocicleta,SR 125,YAMAHA,Rojo,Desconocido,Desconocido
2015S007489,Turismo,JUKE,NISSAN,Rojo,B,2
2015S004340,Turismo,C-CROSSER,CITROEN,Blanco,B,35
2015S008875,Motocicleta,NT 700 V,HONDA,Negro,A,21
2015S005981,Turismo,A 150,MERCEDES-BENZ,Azul,B,63
2015S009333,Turismo,45,ROVER,Negro,B,46
2015S000001,Turismo,GOLF,VOLKSWAGEN,Gris,B,20
2015S005790,Bicicleta,Desconocido,Desconocido,Negro,Desconocido,Desconocido
2015S008653,Motocicleta,SCV100,HONDA,Rojo,A,24
2015S005289,Ciclomotor,JOG,YAMAHA,Gris,AM,12
2015S004129,Ciclomotor,JET 50,SYM,Gris,AM,0
2015S001608,Bicicleta,ROCKRIDER,DECATHLON,Blanco,Desconocido,Desconocido
2015S008274,Motocicleta,ER-6N,KAWASAKI,Naranja,A,19
2015S002335,Taxi,PRIUS,TOYOTA,Negro/Amarillo,BTP,11
2015S000530,Turismo,E 250,MERCEDES-BENZ,Gris,B,28
2015S000530,Turismo,C5,CITROEN,Gris,B,55
2015S000530,Turismo,MEGANE,RENAULT,Blanco,B,7
2015S001050,Autobús,Desconocido,MAN,Amarillo,D1,9
2015S002651,Turismo,V50,VOLVO,Verde,B,25
2015S009760,Motocicleta,MONSTER 600,DUCATI,Rojo,A,2
2015S002241,Ciclomotor,SH 100,HONDA,Negro,B,4
2015S002868,Turismo,JAZZ,HONDA,Azul,B,46
2015S001808,Taxi,TOLEDO,SEAT,Negro,BTP,15
2015S009326,Furgoneta,MASTER,RENAULT,Blanco,B,28
2015S007326,Motocicleta,LIBERTY 125,PIAGGIO,Gris,B,9
2015S008371,Turismo,530,BMW,Azul,B,17
2015S009780,Motocicleta,AGILITY 125,KYMCO,Negro,B,32
2015S009247,Turismo,CEE D,KIA,Blanco,B,8
2015S008666,Turismo,SMART,SMART,Blanco,B,2
2015S008176,Turismo,EVOQUE,LAND ROVER,Negro,B,37
2015S004077,Turismo,ESPACE,RENAULT,Desconocido,Desconocido,Desconocido
2015S007275,Turismo,YARIS,TOYOTA,Blanco,B,21
2015S001825,Turismo,C3,CITROEN,Blanco,B,46
2015S004432,Motocicleta,VESPA,PIAGGIO,Azul,A,33
2015S001570,Autobús,CITYCLASS,IRISBUS,Rojo,D,20
2015S006059,Turismo,GOLF,VOLKSWAGEN,Gris,B,8
2015S008961,Motocicleta,GSX R,SUZUKI,Negro,Desconocido,Desconocido
2015S006190,Ciclomotor,TYPHOON 50,PIAGGIO,Azul,Desconocido,5
2015S009446,Turismo,Superb,SKODA,Blanco,B,5
2015S009446,Motocicleta,FZ6,YAMAHA,Gris,A,19
2015S005707,Motocicleta,Dylan 125,HONDA,Negro,B,13
2015S004256,Bicicleta,Desconocido,Desconocido,Negro,Desconocido,Desconocido
2015S004256,Turismo,IBIZA,SEAT,Gris,B,39
2015S001918,Motocicleta,NC 700,HONDA,Gris,A2,4
2015S000154,Turismo,GOLF,VOLKSWAGEN,Rojo,B,7
2015S003049,Motocicleta,CBF 125,HONDA,Rojo,A1,20
